dialog_id,start_time,end_time,filename,transcript,label
vt2NjqXKzyA,270.12,272.4,vt2NjqXKzyA_270.12485099_272.405,i don't think there's anything set in stone about that,empathetic
tYUXK2Rb-PY,54.1,54.93,tYUXK2Rb-PY_54.10030823_54.93446337,All remaining rows,neutral
ZqJJzeo_t5Q,994.06,996.78,ZqJJzeo_t5Q_994.05759554_996.77576232,i'ma win ego wants to win,empathetic
jsLUidiYm0w,14.81,15.99,jsLUidiYm0w_14.81027203_15.99483131,I'm sorry about that I,empathetic
PDHUNKuC9dM,185.82,186.67,PDHUNKuC9dM_185.82333903_186.66627476,following the show,neutral
yQ1IA117gKE,347.44,347.97,yQ1IA117gKE_347.43544296_347.97138837,50,neutral
EmJWrU73A18,79.77,80.19,EmJWrU73A18_79.77200581_80.19347367,And...,neutral
vt2NjqXKzyA,3307.39,3313.67,vt2NjqXKzyA_3307.38758997_3313.668,and i think it can be a very powerful way of responding to a client,neutral
zA4jB0FBxQw,191.11,191.65,zA4jB0FBxQw_191.1089209_191.64560697,sure did,neutral
jsLUidiYm0w,45.91,47.78,jsLUidiYm0w_45.91268222_47.78294587,yeah no i i have the memo i've got it,neutral
PDHUNKuC9dM,171.75,173.23,PDHUNKuC9dM_171.75416782_173.23369563,and you are not a lousy listener,neutral
GQhw9teSyKc,16.45,21.55,GQhw9teSyKc_16.45275955_21.54671705,Umm bad news I'm going to miss next week's meeting because I have a doctor's appointment,neutral
vt2NjqXKzyA,56.37,57.56,vt2NjqXKzyA_56.36518287_57.55807392,ten sessions was it,empathetic
Le13by2WM70,43.85,44.39,Le13by2WM70_43.85014017_44.39453617,Oh they're good,neutral
Itp21tly8nM,281.24,282.77,Itp21tly8nM_281.2440723_282.766,have a great day friends,neutral
0SEGAK-wRLs,39.62,40.96,0SEGAK-wRLs_39.62239707_40.964,we rolled through it together,empathetic
vt2NjqXKzyA,978.27,979.01,vt2NjqXKzyA_978.26946155_979.01060688,hm,empathetic
vt2NjqXKzyA,2994.29,2994.87,vt2NjqXKzyA_2994.29459381_2994.87464065,uh-huh,neutral
yQ1IA117gKE,505.34,508.95,yQ1IA117gKE_505.34165302_508.94588592,"I have postpartum, I just had a baby, and...",empathetic
ZqJJzeo_t5Q,59.86,65.72,ZqJJzeo_t5Q_59.864_65.72356851,now he's turning to therapy to work through his problematic past,neutral
Itp21tly8nM,200.61,209.7,Itp21tly8nM_200.61487176_209.70145125,for example you may know a joke that you think is really funny but if you can imagine that it may hurt someone's feelings it may be best not to share it after all,neutral
vt2NjqXKzyA,1692.88,1696.1,vt2NjqXKzyA_1692.88440323_1696.09738198,and i'm just reflecting now on my sadness phil,empathetic
PDHUNKuC9dM,5.33,7.7,PDHUNKuC9dM_5.32830934_7.70188292,is the communication skill that we use the most,neutral
vt2NjqXKzyA,2914.7,2916.02,vt2NjqXKzyA_2914.70285482_2916.02026773,i look forward to that phil,empathetic
Le13by2WM70,134.83,135.32,Le13by2WM70_134.82750887_135.31922138,Yes,neutral
EmJWrU73A18,96.72,97.52,EmJWrU73A18_96.72210047_97.51674301,I had been through...,neutral
_bqhVqTuFO4,252.36,252.58,_bqhVqTuFO4_252.357_252.576,What?,neutral
vt2NjqXKzyA,439.35,443.91,vt2NjqXKzyA_439.349_443.91315688,it's not something that happens to you it sounds like phil,empathetic
EmJWrU73A18,7.03,8.32,EmJWrU73A18_7.02533003_8.32485594,You are the definitive you are,neutral
vt2NjqXKzyA,2237.88,2241.16,vt2NjqXKzyA_2237.88201385_2241.16,it doesn't give you a way forward just just knowing this,empathetic
ZqJJzeo_t5Q,135.33,136.77,ZqJJzeo_t5Q_135.33129226_136.77179114,okay,empathetic
zA4jB0FBxQw,119.51,120.92,zA4jB0FBxQw_119.51366977_120.91927614,he's not gonna like this but yes,neutral
eq3-F_738gA,4.27,5.18,eq3-F_738gA_4.26920061_5.17842024,David Lindhagen I know,neutral
4md_A059JRc,60.57,61.7,4md_A059JRc_60.573_61.704,it becomes harder not to help,neutral
vt2NjqXKzyA,1975.64,1976.9,vt2NjqXKzyA_1975.64246569_1976.89922109,yeah,empathetic
6sNn7g99JEI,14.44,15.89,6sNn7g99JEI_14.44176871_15.888,to us,neutral
u9h-ysSUDqc,62.39,63.87,u9h-ysSUDqc_62.39404623_63.86918375,well what do you think,neutral
vt2NjqXKzyA,998.58,1003.6,vt2NjqXKzyA_998.58141273_1003.59823564,one is saying yeah of course what now i've got this this and this and this to do,empathetic
vt2NjqXKzyA,272.4,279.29,vt2NjqXKzyA_272.405_279.28715035,but i think certainly at the beginning i find it helpful to see clients weekly so that we can just get to know one another,empathetic
_bqhVqTuFO4,15.5,18.39,_bqhVqTuFO4_15.5_18.385,I'll get them a little bit later.,neutral
vt2NjqXKzyA,2663.36,2666.41,vt2NjqXKzyA_2663.35529463_2666.41236816,it may not be the same at all for you,empathetic
64s5r-Fu5E0,75.16,76.53,64s5r-Fu5E0_75.15755776_76.52732831,feeling let down by him,empathetic
EmJWrU73A18,113.9,114.58,EmJWrU73A18_113.89903757_114.57953256,I was happy but,neutral
EmJWrU73A18,57.28,58.83,EmJWrU73A18_57.28236317_58.82612802,the gift that God had given me,neutral
zwH3cZy4hIc,262.21,264.52,zwH3cZy4hIc_262.212_264.524,I am pleased to meet you Dennis,empathetic
zA4jB0FBxQw,75.94,76.33,zA4jB0FBxQw_75.94260235_76.32594954,yeah,neutral
Le13by2WM70,126.82,127.54,Le13by2WM70_126.81706346_127.54146135,Don't mention it!,empathetic
OP0H0j4pCOg,104.93,105.77,OP0H0j4pCOg_104.9309854_105.76953084,Everything's fine,neutral
k_OxtAg4-u8,244.53,244.93,k_OxtAg4-u8_244.53326148_244.93121164,okay,empathetic
EmJWrU73A18,154.38,158.24,EmJWrU73A18_154.37631103_158.2383638,I'm excited to give you an update about our own YouTube channel,neutral
EmJWrU73A18,78.98,79.66,EmJWrU73A18_78.98175356_79.65785826,mm-hmm,empathetic
EmJWrU73A18,141.47,144.65,EmJWrU73A18_141.47368464_144.65114913,Exactly I thought I had done everything I was supposed to do,neutral
yQ1IA117gKE,530.28,531.59,yQ1IA117gKE_530.28257933_531.588,Tell us about the baby.,empathetic
fLssIxqEDq0,7.03,7.84,fLssIxqEDq0_7.0345744_7.83799752,And so...,neutral
yQ1IA117gKE,497.83,499.0,yQ1IA117gKE_497.83397518_499.002,Were you trying to stop?,neutral
vt2NjqXKzyA,289.75,293.73,vt2NjqXKzyA_289.74851714_293.72985774,and if it needs to be different well then we'll we'll work that out,empathetic
PDHUNKuC9dM,186.93,188.0,PDHUNKuC9dM_186.92530188_188.00426432,Kent it's your turn,neutral
yQ1IA117gKE,38.56,42.92,yQ1IA117gKE_38.56093062_42.9178019,okay Well the last time he... When's the last time you and he were living together?,neutral
GQhw9teSyKc,38.01,38.45,GQhw9teSyKc_38.00671852_38.44574755,mmhm,neutral
e4aHb_GTRVo,409.16,413.63,e4aHb_GTRVo_409.16_413.632,but also the higher we raise the bar themore critical we become of ourselves,empathetic
yQ1IA117gKE,469.03,479.64,yQ1IA117gKE_469.032_479.6387958,"The city allows you two tenths of a second, and you went through the light four tenths of a second, but the reason is she was trying to stop and then she didn't stop. So I'm gonna give you a break on the red light violation.",empathetic
EmJWrU73A18,50.13,50.52,EmJWrU73A18_50.12759272_50.51832855,Umm,neutral
EmJWrU73A18,122.32,123.63,EmJWrU73A18_122.31742797_123.63451504,that moment you know what I'm saying that,neutral
vt2NjqXKzyA,37.57,39.28,vt2NjqXKzyA_37.56703295_39.27519646,okay it's another story,empathetic
yQ1IA117gKE,199.59,204.38,yQ1IA117gKE_199.58666379_204.38499915,"But you're tired, you've got four kids, that's your obligation. These tickets are foolish.",neutral
6sNn7g99JEI,51.28,51.8,6sNn7g99JEI_51.275_51.798,right,empathetic
yQ1IA117gKE,605.59,606.78,yQ1IA117gKE_605.58933308_606.783,for everything.,neutral
jsLUidiYm0w,30.9,35.0,jsLUidiYm0w_30.89669994_35.00123267,forgot but uh it's not shipping out till tomorrow so there's no problem,neutral
ZqJJzeo_t5Q,319.14,321.06,ZqJJzeo_t5Q_319.13670376_321.055,that's painful just to hear,empathetic
coBacvZxErI,27.53,28.86,coBacvZxErI_27.532_28.865,I am asking you to forgive me,empathetic
vt2NjqXKzyA,3223.39,3230.23,vt2NjqXKzyA_3223.3897841_3230.23353226,i think he didn't understand sometimes and and was able to say so that i could clarify that,neutral
Le13by2WM70,99.87,101.1,Le13by2WM70_99.86541935_101.09778893,"You wouldn't know how to get there, would you?",neutral
64s5r-Fu5E0,124.69,126.31,64s5r-Fu5E0_124.68714871_126.30716581,I can see why you're so disappointed,empathetic
FDFdroN7d0w,90.11,91.24,FDFdroN7d0w_90.11003111_91.24003715,I didn't use you,neutral
fLssIxqEDq0,36.13,37.18,fLssIxqEDq0_36.13113354_37.18153098,Inequality,neutral
e4aHb_GTRVo,358.32,370.03,e4aHb_GTRVo_358.315_370.026,and that can be be just as transformational if not more so for some people and so there are lots of reasons why we need to receive empathy I just want to focus on one today that I think will be the most meaningful one that came out of my research and that has to do with perfectionism,empathetic
OP0H0j4pCOg,38.28,38.97,OP0H0j4pCOg_38.28456845_38.97399246,Are you gonna try it?,neutral
EmJWrU73A18,84.21,85.73,EmJWrU73A18_84.20716496_85.72620538,"And when she got home, be there",neutral
PDHUNKuC9dM,157.21,157.82,PDHUNKuC9dM_157.20774083_157.823,that's good,empathetic
ZqJJzeo_t5Q,1154.09,1159.45,ZqJJzeo_t5Q_1154.09092993_1159.44911145,maybe it was buried and maybe we just resurrected it,empathetic
tYUXK2Rb-PY,11.76,12.7,tYUXK2Rb-PY_11.76180331_12.69693513,I'm in row eight,neutral
yQ1IA117gKE,235.08,236.04,yQ1IA117gKE_235.077_236.0414599,Don't come back.,neutral
Le13by2WM70,7.47,7.69,Le13by2WM70_7.47050483_7.69440963,Um,neutral
_bqhVqTuFO4,72.54,75.85,_bqhVqTuFO4_72.537_75.84887773,No. I'm upset because you don't have a strong desire to OFFER to do the dishes.,neutral
ZqJJzeo_t5Q,1023.73,1025.31,ZqJJzeo_t5Q_1023.73435289_1025.31260972,the success of your career,empathetic
yQ1IA117gKE,381.57,386.16,yQ1IA117gKE_381.57346937_386.16024471,I'm gonna dismiss those tickets even though they're in your name. You are legally responsible for them,empathetic
yQ1IA117gKE,341.24,343.82,yQ1IA117gKE_341.238_343.82,So now you have a balance of $150.,neutral
_V0WHjBgfw8,41.66,45.95,_V0WHjBgfw8_41.66004492_45.94868536,it feels like you've done the exact opposite you've gone back into the pain you've gone back into the story,empathetic
vt2NjqXKzyA,553.48,554.36,vt2NjqXKzyA_553.48243977_554.36475563,hm,empathetic
-kfUE41-JFw,71.4,74.9,-kfUE41-JFw_71.40127531_74.9034797,"A structured meditation, lasting 15 minutes or so ",empathetic
yQ1IA117gKE,100.07,100.62,yQ1IA117gKE_100.07428474_100.62362879,I do.,neutral
4md_A059JRc,24.58,26.06,4md_A059JRc_24.578_26.063,the ability to put ourselves,neutral
vt2NjqXKzyA,34.33,35.57,vt2NjqXKzyA_34.332_35.56946983,no problem that's good,empathetic
EmJWrU73A18,152.47,153.99,EmJWrU73A18_152.47019873_153.9855752,Hi Youtubers!,neutral
eq3-F_738gA,56.97,57.95,eq3-F_738gA_56.9698918_57.94892652,You've got a good head of hair,neutral
Itp21tly8nM,178.23,183.51,Itp21tly8nM_178.23399244_183.507,by paying attention to people's feelings you will have a better idea about how to interact with them,neutral
yQ1IA117gKE,396.32,402.6,yQ1IA117gKE_396.318_402.59960575,"Pay this, move the car, continue to be a good mother, and God love you. Good luck to you.",empathetic
vt2NjqXKzyA,387.29,387.64,vt2NjqXKzyA_387.29_387.644,yeah,empathetic
yQ1IA117gKE,590.04,591.37,yQ1IA117gKE_590.04366826_591.37369615,Oh now he thinks you're trying to stop.,neutral
PDHUNKuC9dM,168.84,169.6,PDHUNKuC9dM_168.83629137_169.60459216,yes yes,empathetic
yQ1IA117gKE,669.86,670.83,yQ1IA117gKE_669.862_670.82825397,Do you understand that?,neutral
_V0WHjBgfw8,45.95,47.41,_V0WHjBgfw8_45.94868536_47.41,why and why now,empathetic
_V0WHjBgfw8,72.6,73.23,_V0WHjBgfw8_72.60488418_73.23420148,yeah,empathetic
yQ1IA117gKE,282.47,284.3,yQ1IA117gKE_282.46749144_284.302,And what he said in the letter,neutral
eq3-F_738gA,14.34,14.73,eq3-F_738gA_14.34264732_14.72778713,Okay?,neutral
te381B03tA4,42.68,44.52,te381B03tA4_42.68005527_44.525,who can understand better than me?,empathetic
vt2NjqXKzyA,2905.5,2908.72,vt2NjqXKzyA_2905.49745862_2908.718,um so would you like to come back next week,empathetic
vt2NjqXKzyA,121.97,127.27,vt2NjqXKzyA_121.97137464_127.26896396,um there's a few things i need to know that i've said to you about the work that we do here phil,empathetic
ZqJJzeo_t5Q,332.15,335.01,ZqJJzeo_t5Q_332.15446229_335.011,so it took you a while to learn cuz you got two felonies,empathetic
Le13by2WM70,28.14,29.09,Le13by2WM70_28.13579041_29.08848339,It's a swordfish,neutral
jsLUidiYm0w,93.92,94.33,jsLUidiYm0w_93.92350106_94.32740777,thanks,neutral
GQhw9teSyKc,60.88,65.84,GQhw9teSyKc_60.88106185_65.83892035,And so our effectiveness and our reputation are at risk if staffing is,neutral
VQ440xOiyho,91.27,92.59,VQ440xOiyho_91.27199837_92.58908545,Sorry I just uh...,neutral
0SEGAK-wRLs,130.55,135.77,0SEGAK-wRLs_130.54928748_135.77042748,i don't want to give away like any big parts of the show but i know you have a joke about infertility,neutral
Le13by2WM70,35.2,36.12,Le13by2WM70_35.20129718_36.12325813,Lobster!,neutral
vt2NjqXKzyA,29.82,31.37,vt2NjqXKzyA_29.81980336_31.36595218,um it's good to meet you,empathetic
ZFsUdoOaqlw,75.96,81.16,ZFsUdoOaqlw_75.963_81.161,Which you endure just to be here to get a shot at this the kind of priveldge that someone like me takes for granted,empathetic
PDHUNKuC9dM,149.12,153.72,PDHUNKuC9dM_149.11690973_153.71793391,if you went through a similar situation you can say you know what i kind of have different experiences,neutral
vt2NjqXKzyA,3118.51,3122.61,vt2NjqXKzyA_3118.508_3122.61378478,um so i don't think we have techniques in person-centered counseling,neutral
vt2NjqXKzyA,466.36,466.89,vt2NjqXKzyA_466.35687108_466.89331913,hm,empathetic
